"imdb_id"	"synopsis_source"
"tt0043265"	"imdb"
"tt1985966"	"wikipedia"
"tt0065148"	"imdb"
"tt0063049"	"imdb"
"tt1055292"	"wikipedia"
"tt2486630"	"wikipedia"
"tt0059646"	"wikipedia"
"tt0469640"	"wikipedia"
"tt0022231"	"imdb"
"tt0065051"	"wikipedia"
"tt0775539"	"wikipedia"
"tt0479143"	"imdb"
"tt0452594"	"wikipedia"
"tt1659343"	"wikipedia"
"tt2450186"	"imdb"
"tt0382992"	"wikipedia"
"tt0107818"	"imdb"
"tt0056058"	"imdb"
"tt0065660"	"imdb"
"tt1233219"	"imdb"
"tt1104083"	"imdb"
"tt0944114"	"imdb"
"tt0254334"	"imdb"
"tt0075860"	"imdb"
"tt0403358"	"imdb"
"tt0120524"	"imdb"
"tt0090357"	"imdb"
"tt0356618"	"imdb"
"tt0180093"	"imdb"
"tt0215750"	"wikipedia"
"tt5207116"	"imdb"
"tt2388715"	"imdb"
"tt0833557"	"imdb"
"tt0045609"	"imdb"
"tt1155076"	"wikipedia"
"tt0066344"	"imdb"
"tt4550098"	"imdb"
"tt5325452"	"imdb"
"tt0043621"	"imdb"
"tt0146336"	"imdb"
"tt0096874"	"imdb"
"tt1013753"	"imdb"
"tt0070297"	"imdb"
"tt0113189"	"imdb"
"tt0083922"	"wikipedia"
"tt0048280"	"imdb"
"tt0067756"	"imdb"
"tt1024648"	"imdb"
"tt0093137"	"imdb"
"tt1205489"	"imdb"
"tt0118715"	"imdb"
"tt0086541"	"imdb"
"tt1767382"	"imdb"
"tt0094608"	"imdb"
"tt0075296"	"wikipedia"
"tt0045555"	"imdb"
"tt1731701"	"imdb"
"tt0307901"	"imdb"
"tt0155388"	"imdb"
"tt0265666"	"wikipedia"
"tt0106449"	"imdb"
"tt0253556"	"wikipedia"
"tt0119822"	"imdb"
"tt0094924"	"wikipedia"
"tt0102914"	"imdb"
"tt0112281"	"imdb"
"tt2267998"	"imdb"
"tt0070698"	"imdb"
"tt0940642"	"imdb"
"tt1384590"	"wikipedia"
"tt0093428"	"imdb"
"tt2024469"	"imdb"
"tt0050531"	"imdb"
"tt2318092"	"imdb"
"tt0988849"	"imdb"
"tt2561546"	"imdb"
"tt1921064"	"imdb"
"tt0827782"	"imdb"
"tt0245574"	"wikipedia"
"tt0893402"	"imdb"
"tt0076574"	"imdb"
"tt2752772"	"wikipedia"
"tt0844666"	"imdb"
"tt2039393"	"imdb"
"tt0839880"	"imdb"
"tt0086973"	"wikipedia"
"tt1545106"	"imdb"
"tt0114720"	"imdb"
"tt2319889"	"wikipedia"
"tt0112856"	"imdb"
"tt0044750"	"imdb"
"tt0457433"	"imdb"
"tt0045793"	"imdb"
"tt0097757"	"imdb"
"tt0055630"	"imdb"
"tt0043924"	"imdb"
"tt0089901"	"imdb"
"tt0084704"	"imdb"
"tt0411477"	"imdb"
"tt0087182"	"imdb"
"tt1395054"	"wikipedia"
"tt0042546"	"imdb"
"tt0421239"	"imdb"
"tt0061040"	"imdb"
"tt0266987"	"wikipedia"
"tt1645170"	"imdb"
"tt0084865"	"wikipedia"
"tt0455824"	"imdb"
"tt0489461"	"imdb"
"tt0205873"	"imdb"
"tt0054777"	"wikipedia"
"tt0084887"	"wikipedia"
"tt0878804"	"imdb"
"tt0112697"	"imdb"
"tt0337961"	"imdb"
"tt0037547"	"wikipedia"
"tt0838232"	"imdb"
"tt0057993"	"imdb"
"tt0071523"	"imdb"
"tt0089013"	"imdb"
"tt0043142"	"wikipedia"
"tt4574334"	"imdb"
"tt0087796"	"imdb"
"tt0060049"	"imdb"
"tt1149362"	"imdb"
"tt0093185"	"imdb"
"tt0056937"	"imdb"
"tt0057078"	"imdb"
"tt0089348"	"imdb"
"tt0102690"	"imdb"
"tt0991178"	"imdb"
"tt0119229"	"wikipedia"
"tt1023111"	"imdb"
"tt0365737"	"wikipedia"
"tt0804516"	"imdb"
"tt0082432"	"imdb"
"tt0215545"	"imdb"
"tt0451850"	"wikipedia"
"tt0085980"	"wikipedia"
"tt0091288"	"wikipedia"
"tt0087781"	"imdb"
"tt0185014"	"wikipedia"
"tt0158131"	"imdb"
"tt0099810"	"imdb"
"tt0075838"	"imdb"
"tt0037382"	"imdb"
"tt0200465"	"imdb"
"tt0078856"	"wikipedia"
"tt0077559"	"imdb"
"tt0181315"	"imdb"
"tt1911644"	"imdb"
"tt0800308"	"imdb"
"tt2409818"	"wikipedia"
"tt1043726"	"imdb"
"tt0094072"	"imdb"
"tt0091369"	"imdb"
"tt0098273"	"wikipedia"
"tt0045737"	"imdb"
"tt0099528"	"wikipedia"
"tt0306909"	"imdb"
"tt0101787"	"imdb"
"tt0080040"	"wikipedia"
"tt0043859"	"imdb"
"tt0406816"	"imdb"
"tt3365778"	"imdb"
"tt0080025"	"imdb"
"tt0062711"	"imdb"
"tt0094963"	"wikipedia"
"tt1073105"	"wikipedia"
"tt0086056"	"imdb"
"tt1982229"	"imdb"
"tt0082642"	"imdb"
"tt2359810"	"wikipedia"
"tt0337824"	"wikipedia"
"tt0154153"	"imdb"
"tt0101917"	"wikipedia"
"tt0085627"	"imdb"
"tt0070634"	"wikipedia"
"tt1592525"	"imdb"
"tt0092513"	"imdb"
"tt0065421"	"imdb"
"tt0103016"	"imdb"
"tt1413527"	"wikipedia"
"tt0381681"	"wikipedia"
"tt1226229"	"imdb"
"tt0233841"	"imdb"
"tt1205537"	"imdb"
"tt0159241"	"wikipedia"
"tt0097368"	"imdb"
"tt0060827"	"imdb"
"tt0128445"	"imdb"
"tt0430304"	"imdb"
"tt0054033"	"imdb"
"tt0049248"	"imdb"
"tt0082748"	"imdb"
"tt0105629"	"imdb"
"tt0087365"	"imdb"
"tt0063452"	"imdb"
"tt1156148"	"wikipedia"
"tt1345777"	"imdb"
"tt2908228"	"imdb"
"tt0435705"	"wikipedia"
"tt0486583"	"imdb"
"tt0120654"	"imdb"
"tt0078788"	"imdb"
"tt0070215"	"wikipedia"
"tt0099878"	"imdb"
"tt2855648"	"wikipedia"
"tt2961768"	"imdb"
"tt0235737"	"imdb"
"tt0816711"	"imdb"
"tt0085959"	"imdb"
"tt0840361"	"imdb"
"tt0023293"	"imdb"
"tt0049096"	"imdb"
"tt0058548"	"imdb"
"tt0114558"	"imdb"
"tt0945356"	"imdb"
"tt1386932"	"wikipedia"
"tt0165832"	"imdb"
"tt0097958"	"imdb"
"tt0037008"	"wikipedia"
"tt0827990"	"imdb"
"tt0208092"	"imdb"
"tt0259288"	"imdb"
"tt0436058"	"imdb"
"tt0191043"	"wikipedia"
"tt0052293"	"imdb"
"tt0054215"	"imdb"
"tt0107076"	"imdb"
"tt0433035"	"imdb"
"tt0264616"	"imdb"
"tt0065094"	"imdb"
"tt0095271"	"imdb"
"tt1483025"	"imdb"
"tt0425151"	"imdb"
"tt0282209"	"imdb"
"tt0115956"	"wikipedia"
"tt0109424"	"wikipedia"
"tt0079766"	"imdb"
"tt3195644"	"imdb"
"tt0426396"	"wikipedia"
"tt1201167"	"imdb"
"tt0109676"	"wikipedia"
"tt1976009"	"imdb"
"tt0011387"	"wikipedia"
"tt0026912"	"imdb"
"tt0061496"	"imdb"
"tt0374536"	"imdb"
"tt0102070"	"imdb"
"tt1212419"	"wikipedia"
"tt0120211"	"imdb"
"tt0037749"	"imdb"
"tt0095765"	"imdb"
"tt4257926"	"imdb"
"tt0097583"	"imdb"
"tt1242545"	"wikipedia"
"tt1321511"	"imdb"
"tt2503944"	"imdb"
"tt0101540"	"imdb"
"tt0094734"	"imdb"
"tt0299981"	"wikipedia"
"tt1179034"	"imdb"
"tt1196339"	"imdb"
"tt0397065"	"imdb"
"tt0096463"	"imdb"
"tt0280665"	"imdb"
"tt0113855"	"wikipedia"
"tt2085059"	"imdb"
"tt0102492"	"wikipedia"
"tt1231287"	"imdb"
"tt0048424"	"imdb"
"tt0094137"	"imdb"
"tt0050766"	"imdb"
"tt0377109"	"imdb"
"tt1313092"	"wikipedia"
"tt0209958"	"wikipedia"
"tt1082886"	"wikipedia"
"tt0031381"	"imdb"
"tt0120917"	"wikipedia"
"tt0054632"	"imdb"
"tt2402157"	"imdb"
"tt0181875"	"imdb"
"tt0108550"	"imdb"
"tt0120693"	"imdb"
"tt0119874"	"imdb"
"tt1174732"	"imdb"
"tt0103312"	"wikipedia"
"tt2209300"	"imdb"
"tt1951266"	"imdb"
"tt0430105"	"imdb"
"tt3039902"	"imdb"
"tt0218067"	"imdb"
"tt0040506"	"imdb"
"tt0029811"	"imdb"
"tt0080391"	"wikipedia"
"tt0365907"	"imdb"
"tt0243327"	"wikipedia"
"tt0160009"	"wikipedia"
"tt0097179"	"imdb"
"tt0420609"	"imdb"
"tt0758730"	"imdb"
"tt0088693"	"imdb"
"tt1974419"	"imdb"
"tt1979320"	"imdb"
"tt0335245"	"imdb"
"tt1027820"	"imdb"
"tt0156408"	"imdb"
"tt0057517"	"imdb"
"tt0295297"	"imdb"
"tt1707386"	"wikipedia"
"tt0482088"	"imdb"
"tt0086320"	"imdb"
"tt0067991"	"wikipedia"
"tt0445953"	"wikipedia"
"tt1480684"	"imdb"
"tt0120889"	"wikipedia"
"tt3205802"	"imdb"
"tt0096754"	"imdb"
"tt0449467"	"imdb"
"tt0100405"	"imdb"
"tt0480687"	"wikipedia"
"tt1278340"	"wikipedia"
"tt0790724"	"imdb"
"tt0206634"	"imdb"
"tt0435670"	"imdb"
"tt0071395"	"imdb"
"tt3498820"	"imdb"
"tt0159365"	"wikipedia"
"tt0048750"	"imdb"
"tt1559547"	"wikipedia"
"tt0083624"	"imdb"
"tt0416449"	"imdb"
"tt1051910"	"imdb"
"tt0768212"	"wikipedia"
"tt0062512"	"imdb"
"tt0071110"	"imdb"
"tt0025465"	"imdb"
"tt0065858"	"imdb"
"tt0283026"	"imdb"
"tt0086525"	"wikipedia"
"tt0088184"	"wikipedia"
"tt0336325"	"imdb"
"tt0051078"	"imdb"
"tt0258000"	"imdb"
"tt0233491"	"imdb"
"tt0112287"	"imdb"
"tt0073440"	"imdb"
"tt0112368"	"wikipedia"
"tt0082971"	"imdb"
"tt0117666"	"imdb"
"tt0106436"	"imdb"
"tt0114367"	"imdb"
"tt0119173"	"imdb"
"tt0239514"	"imdb"
"tt0097441"	"wikipedia"
"tt0036515"	"imdb"
"tt0865559"	"wikipedia"
"tt0109759"	"wikipedia"
"tt0088000"	"imdb"
"tt0024184"	"imdb"
"tt0034167"	"imdb"
"tt0116704"	"imdb"
"tt2179136"	"imdb"
"tt0053363"	"imdb"
"tt1849718"	"imdb"
"tt0029361"	"wikipedia"
"tt0045029"	"wikipedia"
"tt0088194"	"imdb"
"tt0338526"	"imdb"
"tt3766394"	"wikipedia"
"tt0069745"	"imdb"
"tt0468569"	"imdb"
"tt0041959"	"imdb"
"tt0431021"	"imdb"
"tt0041767"	"imdb"
"tt0381966"	"imdb"
"tt0099697"	"imdb"
"tt0061683"	"imdb"
"tt0061452"	"imdb"
"tt1031254"	"imdb"
"tt0297102"	"imdb"
"tt0047256"	"imdb"
"tt0120131"	"imdb"
"tt0339291"	"wikipedia"
"tt0103223"	"imdb"
"tt1712578"	"imdb"
"tt0323944"	"imdb"
"tt2938956"	"imdb"
"tt0120797"	"wikipedia"
"tt1712261"	"imdb"
"tt1097268"	"imdb"
"tt0120689"	"imdb"
"tt3672026"	"imdb"
"tt1320244"	"imdb"
"tt1042570"	"imdb"
"tt0104990"	"imdb"
"tt0120382"	"imdb"
"tt0047811"	"imdb"
"tt2088003"	"imdb"
"tt1028528"	"imdb"
"tt0110116"	"imdb"
"tt0814255"	"imdb"
"tt0075614"	"imdb"
"tt0037793"	"wikipedia"
"tt0779982"	"imdb"
"tt0082288"	"imdb"
"tt0098844"	"imdb"
"tt3882082"	"imdb"
"tt0896534"	"wikipedia"
"tt0010323"	"wikipedia"
"tt0249241"	"imdb"
"tt0093822"	"imdb"
"tt3774114"	"imdb"
"tt2975590"	"wikipedia"
"tt0054189"	"imdb"
"tt0293508"	"imdb"
"tt0382077"	"wikipedia"
"tt1038680"	"imdb"
"tt0377752"	"wikipedia"
"tt0070723"	"imdb"
"tt0238380"	"wikipedia"
"tt0054462"	"imdb"
"tt0396707"	"wikipedia"
"tt1186830"	"wikipedia"
"tt0118866"	"wikipedia"
"tt0436339"	"wikipedia"
"tt0053337"	"imdb"
"tt0047834"	"wikipedia"
"tt1071804"	"wikipedia"
"tt0038650"	"imdb"
"tt0433416"	"wikipedia"
"tt1637706"	"imdb"
"tt0065856"	"wikipedia"
"tt0266308"	"imdb"
"tt0407887"	"imdb"
"tt0068005"	"wikipedia"
"tt0097216"	"wikipedia"
"tt0052549"	"imdb"
"tt0093105"	"imdb"
"tt0115639"	"imdb"
"tt1618432"	"imdb"
"tt0119738"	"wikipedia"
"tt0086979"	"imdb"
"tt0090178"	"wikipedia"
"tt0095956"	"imdb"
"tt0086636"	"wikipedia"
"tt0082005"	"imdb"
"tt0452608"	"wikipedia"
"tt0025878"	"imdb"
"tt1638355"	"imdb"
"tt0492619"	"imdb"
"tt0058385"	"wikipedia"
"tt0466399"	"wikipedia"
"tt0094947"	"imdb"
"tt0051744"	"imdb"
"tt0418763"	"imdb"
"tt1379182"	"imdb"
"tt0110074"	"imdb"
"tt0064940"	"imdb"
"tt0146882"	"wikipedia"
"tt1550312"	"imdb"
"tt0213149"	"wikipedia"
"tt0068505"	"imdb"
"tt0307453"	"wikipedia"
"tt0958860"	"imdb"
"tt0437857"	"wikipedia"
"tt0096118"	"imdb"
"tt0364970"	"wikipedia"
"tt0085995"	"imdb"
"tt0035854"	"imdb"
"tt0320751"	"imdb"
"tt1126590"	"imdb"
"tt0051418"	"wikipedia"
"tt0099703"	"imdb"
"tt1100089"	"imdb"
"tt1951265"	"imdb"
"tt0093010"	"imdb"
"tt0155776"	"imdb"
"tt0049429"	"imdb"
"tt1492966"	"imdb"
"tt1851988"	"wikipedia"
"tt0104815"	"wikipedia"
"tt1646987"	"imdb"
"tt0092746"	"wikipedia"
"tt0038700"	"imdb"
"tt1959332"	"wikipedia"
"tt0059678"	"wikipedia"
"tt0419294"	"imdb"
"tt0209077"	"wikipedia"
"tt2693664"	"imdb"
"tt0443272"	"imdb"
"tt1333125"	"wikipedia"
"tt0120241"	"wikipedia"
"tt0029171"	"imdb"
"tt0087981"	"wikipedia"
"tt0063356"	"imdb"
"tt0367000"	"imdb"
"tt0049515"	"imdb"
"tt0094933"	"wikipedia"
"tt0421073"	"imdb"
"tt0057197"	"wikipedia"
"tt0088323"	"imdb"
"tt0051205"	"imdb"
"tt1327194"	"imdb"
"tt0490076"	"imdb"
"tt0275083"	"wikipedia"
"tt0462200"	"wikipedia"
"tt0070608"	"wikipedia"
"tt0097770"	"imdb"
"tt0090655"	"imdb"
"tt1276104"	"imdb"
"tt1328634"	"wikipedia"
"tt2238050"	"wikipedia"
"tt0052279"	"imdb"
"tt1074929"	"imdb"
"tt6075386"	"imdb"
"tt0091969"	"imdb"
"tt0050414"	"imdb"
"tt0488906"	"imdb"
"tt0021668"	"imdb"
"tt1398426"	"imdb"
"tt0093756"	"wikipedia"
"tt0100814"	"imdb"
"tt0116213"	"imdb"
"tt0218839"	"wikipedia"
"tt0427944"	"imdb"
"tt0421994"	"imdb"
"tt0364725"	"imdb"
"tt0094847"	"imdb"
"tt0310851"	"imdb"
"tt1646958"	"imdb"
"tt0086383"	"imdb"
"tt2980706"	"imdb"
"tt1345836"	"imdb"
"tt0087597"	"wikipedia"
"tt0061074"	"imdb"
"tt0101410"	"imdb"
"tt1318025"	"imdb"
"tt0117093"	"wikipedia"
"tt0109842"	"imdb"
"tt0053946"	"imdb"
"tt0116583"	"imdb"
"tt0395251"	"wikipedia"
"tt0081318"	"imdb"
"tt0041301"	"imdb"
"tt1979388"	"imdb"
"tt1422653"	"imdb"
"tt1194271"	"imdb"
"tt0064116"	"imdb"
"tt0082498"	"imdb"
"tt1073498"	"imdb"
"tt1365050"	"imdb"
"tt0423515"	"imdb"
"tt0337978"	"imdb"
"tt0077188"	"imdb"
"tt0072901"	"wikipedia"
"tt0260991"	"imdb"
"tt1221188"	"imdb"
"tt0061418"	"wikipedia"
"tt0083987"	"imdb"
"tt0183288"	"wikipedia"
"tt1129423"	"imdb"
"tt0813980"	"imdb"
"tt0109506"	"imdb"
"tt0039694"	"imdb"
"tt0118928"	"imdb"
"tt0071487"	"imdb"
"tt0405266"	"imdb"
"tt0100168"	"wikipedia"
"tt2381249"	"imdb"
"tt0929629"	"imdb"
"tt0120663"	"imdb"
"tt0277744"	"imdb"
"tt0467200"	"imdb"
"tt0309593"	"imdb"
"tt1446714"	"imdb"
"tt0423294"	"imdb"
"tt0287740"	"imdb"
"tt0211933"	"imdb"
"tt0862856"	"imdb"
"tt0115751"	"imdb"
"tt0082158"	"wikipedia"
"tt0044706"	"imdb"
"tt0096283"	"imdb"
"tt0097576"	"imdb"
"tt0055018"	"imdb"
"tt0120902"	"wikipedia"
"tt0813547"	"imdb"
"tt2937696"	"imdb"
"tt0122151"	"imdb"
"tt0094291"	"imdb"
"tt0068931"	"imdb"
"tt0384680"	"wikipedia"
"tt0103759"	"wikipedia"
"tt0093624"	"imdb"
"tt1781922"	"imdb"
"tt0221027"	"imdb"
"tt0212985"	"imdb"
"tt1845786"	"wikipedia"
"tt0105462"	"imdb"
"tt0060174"	"imdb"
"tt1788391"	"imdb"
"tt0343788"	"wikipedia"
"tt2326612"	"imdb"
"tt0085694"	"imdb"
"tt1486185"	"imdb"
"tt0092516"	"wikipedia"
"tt0486551"	"imdb"
"tt0088224"	"imdb"
"tt0066540"	"imdb"
"tt0056576"	"wikipedia"
"tt1407049"	"wikipedia"
"tt2349460"	"imdb"
"tt0051756"	"imdb"
"tt2381941"	"imdb"
"tt0185937"	"imdb"
"tt0078740"	"imdb"
"tt0283084"	"imdb"
"tt2016940"	"wikipedia"
"tt1586261"	"wikipedia"
"tt0814314"	"wikipedia"
"tt0087263"	"imdb"
"tt0106104"	"imdb"
"tt0110413"	"imdb"
"tt1301160"	"imdb"
"tt0039912"	"imdb"
"tt0053976"	"wikipedia"
"tt0066380"	"imdb"
"tt0086610"	"wikipedia"
"tt0049730"	"imdb"
"tt1809398"	"imdb"
"tt2660888"	"imdb"
"tt0118571"	"imdb"
"tt1303235"	"imdb"
"tt0218967"	"wikipedia"
"tt0162222"	"imdb"
"tt0328828"	"imdb"
"tt1390411"	"imdb"
"tt0376994"	"imdb"
"tt0055824"	"imdb"
"tt0425210"	"imdb"
"tt0328107"	"imdb"
"tt0086450"	"imdb"
"tt1320239"	"wikipedia"
"tt0036811"	"imdb"
"tt0113326"	"wikipedia"
"tt0054740"	"imdb"
"tt0234215"	"imdb"
"tt0075276"	"imdb"
"tt1324059"	"imdb"
"tt0109575"	"wikipedia"
"tt0914798"	"imdb"
"tt0099994"	"imdb"
"tt0088334"	"imdb"
"tt0089665"	"imdb"
"tt0486640"	"imdb"
"tt0082509"	"imdb"
"tt1231580"	"imdb"
"tt0066773"	"imdb"
"tt1810510"	"imdb"
"tt0121766"	"imdb"
"tt0780521"	"imdb"
"tt0092796"	"wikipedia"
"tt0971209"	"imdb"
"tt0151738"	"imdb"
"tt1872181"	"imdb"
"tt0053318"	"imdb"
"tt1855325"	"imdb"
"tt1078940"	"imdb"
"tt1935104"	"wikipedia"
"tt0116287"	"imdb"
"tt0300051"	"imdb"
"tt1554091"	"imdb"
"tt1385826"	"imdb"
"tt0093608"	"imdb"
"tt0102803"	"imdb"
"tt1129415"	"imdb"
"tt0799949"	"imdb"
"tt0114180"	"imdb"
"tt1232207"	"wikipedia"
"tt0065143"	"imdb"
"tt2053425"	"wikipedia"
"tt0097474"	"imdb"
"tt0050194"	"imdb"
"tt0082085"	"imdb"
"tt0077631"	"imdb"
"tt1172994"	"imdb"
"tt0123325"	"wikipedia"
"tt0139809"	"wikipedia"
"tt0464154"	"imdb"
"tt4853102"	"imdb"
"tt0028346"	"imdb"
"tt1219342"	"imdb"
"tt0357277"	"wikipedia"
"tt0066769"	"imdb"
"tt0454987"	"wikipedia"
"tt0120737"	"imdb"
"tt0020699"	"wikipedia"
"tt0457510"	"imdb"
"tt1191111"	"wikipedia"
"tt0838221"	"imdb"
"tt0088128"	"wikipedia"
"tt0250081"	"imdb"
"tt0117420"	"imdb"
"tt0042928"	"imdb"
"tt1588337"	"imdb"
"tt0110997"	"wikipedia"
"tt0049169"	"imdb"
"tt1314655"	"imdb"
"tt1082868"	"imdb"
"tt0268695"	"imdb"
"tt0465502"	"imdb"
"tt0443632"	"imdb"
"tt0377309"	"imdb"
"tt0095882"	"wikipedia"
"tt0099578"	"imdb"
"tt1232829"	"imdb"
"tt0051207"	"wikipedia"
"tt4972582"	"imdb"
"tt0120877"	"imdb"
"tt0078846"	"wikipedia"
"tt2452254"	"imdb"
"tt0299556"	"imdb"
"tt0117966"	"imdb"
"tt1387528"	"imdb"
"tt0411146"	"imdb"
"tt1197628"	"imdb"
"tt0480249"	"imdb"
"tt0074906"	"wikipedia"
"tt0404390"	"imdb"
"tt0914863"	"wikipedia"
"tt0944835"	"imdb"
"tt0120784"	"imdb"
"tt0804461"	"imdb"
"tt0088763"	"imdb"
"tt0365270"	"wikipedia"
"tt1438176"	"imdb"
"tt0052646"	"imdb"
"tt0087622"	"imdb"
"tt2474972"	"imdb"
"tt0986233"	"imdb"
"tt0461936"	"imdb"
"tt1937149"	"imdb"
"tt0438859"	"imdb"
"tt0139239"	"imdb"
"tt0093044"	"wikipedia"
"tt0076538"	"imdb"
"tt0069865"	"wikipedia"
"tt0175536"	"wikipedia"
"tt1174693"	"wikipedia"
"tt1839596"	"imdb"
"tt1632708"	"imdb"
"tt1055300"	"imdb"
"tt2980516"	"wikipedia"
"tt0028231"	"imdb"
"tt0093886"	"wikipedia"
"tt0108941"	"imdb"
"tt0082812"	"imdb"
"tt0800069"	"imdb"
"tt0165982"	"wikipedia"
"tt0212346"	"imdb"
"tt0083943"	"imdb"
"tt0100029"	"imdb"
"tt0097456"	"imdb"
"tt0360486"	"wikipedia"
"tt1515199"	"imdb"
"tt0179116"	"wikipedia"
"tt3079380"	"imdb"
"tt0316768"	"imdb"
"tt2592614"	"imdb"
"tt0069089"	"imdb"
"tt0059044"	"imdb"
"tt1673434"	"imdb"
"tt1403865"	"imdb"
"tt1930371"	"wikipedia"
"tt1527186"	"wikipedia"
"tt0109040"	"imdb"
"tt0044391"	"imdb"
"tt0114113"	"imdb"
"tt0191397"	"wikipedia"
"tt0066827"	"imdb"
"tt1457767"	"imdb"
"tt0089208"	"wikipedia"
"tt0120755"	"imdb"
"tt3528666"	"wikipedia"
"tt0056875"	"wikipedia"
"tt0110357"	"imdb"
"tt0038574"	"imdb"
"tt0070694"	"imdb"
"tt0045920"	"imdb"
"tt1217213"	"imdb"
"tt0124014"	"imdb"
"tt0441773"	"imdb"
"tt0960835"	"wikipedia"
"tt0062957"	"imdb"
"tt1156398"	"imdb"
"tt0217869"	"imdb"
"tt0317648"	"imdb"
"tt0080745"	"imdb"
"tt0242572"	"wikipedia"
"tt0095941"	"imdb"
"tt0075314"	"imdb"
"tt0405296"	"imdb"
"tt0118025"	"wikipedia"
"tt0167260"	"imdb"
"tt0047396"	"imdb"
"tt0081617"	"imdb"
"tt0080354"	"imdb"
"tt0498366"	"imdb"
"tt0082237"	"imdb"
"tt0121164"	"wikipedia"
"tt0084777"	"wikipedia"
"tt0091578"	"wikipedia"
"tt0098230"	"imdb"
"tt0067959"	"imdb"
"tt1297919"	"imdb"
"tt0048028"	"wikipedia"
"tt0907657"	"imdb"
"tt0366292"	"wikipedia"
"tt0460780"	"imdb"
"tt0906734"	"imdb"
"tt2567026"	"imdb"
"tt1392170"	"imdb"
"tt0055614"	"wikipedia"
"tt0102522"	"imdb"
"tt0973790"	"wikipedia"
"tt0061138"	"wikipedia"
"tt0092099"	"wikipedia"
"tt0095327"	"imdb"
"tt0364751"	"imdb"
"tt0106611"	"imdb"
"tt0069047"	"imdb"
"tt1702439"	"imdb"
"tt0825232"	"wikipedia"
"tt0051413"	"wikipedia"
"tt1270761"	"imdb"
"tt0430676"	"imdb"
"tt3110958"	"imdb"
"tt0093058"	"imdb"
"tt0432348"	"imdb"
"tt0024044"	"imdb"
"tt2113148"	"imdb"
"tt0094721"	"imdb"
"tt0973842"	"imdb"
"tt0082894"	"imdb"
"tt3862750"	"imdb"
"tt0055205"	"imdb"
"tt0111495"	"imdb"
"tt0293715"	"wikipedia"
"tt0088850"	"imdb"
"tt0081353"	"wikipedia"
"tt0052378"	"imdb"
"tt0465234"	"imdb"
"tt1569334"	"imdb"
"tt2473510"	"imdb"
"tt1434435"	"imdb"
"tt0046912"	"imdb"
"tt1668200"	"imdb"
"tt2101341"	"wikipedia"
"tt0173721"	"imdb"
"tt0325596"	"imdb"
"tt0066011"	"imdb"
"tt0114568"	"imdb"
"tt1211837"	"imdb"
"tt0292963"	"wikipedia"
"tt0409182"	"imdb"
"tt0187393"	"imdb"
"tt0082089"	"imdb"
"tt0401383"	"imdb"
"tt1646971"	"imdb"
"tt0050210"	"imdb"
"tt0259711"	"imdb"
"tt0067803"	"wikipedia"
"tt0096969"	"imdb"
"tt0433386"	"imdb"
"tt3731562"	"imdb"
"tt0389557"	"imdb"
"tt0120903"	"wikipedia"
"tt0108071"	"imdb"
"tt0499556"	"imdb"
"tt2357291"	"imdb"
"tt0073195"	"imdb"
"tt0373074"	"imdb"
"tt0105323"	"imdb"
"tt0384806"	"wikipedia"
"tt1591479"	"imdb"
"tt0068473"	"imdb"
"tt0453556"	"imdb"
"tt1012804"	"imdb"
"tt0100618"	"imdb"
"tt0099088"	"imdb"
"tt0059045"	"imdb"
"tt1339161"	"imdb"
"tt0138647"	"imdb"
"tt1341710"	"wikipedia"
"tt0112870"	"imdb"
"tt0102439"	"imdb"
"tt0078446"	"imdb"
"tt2194499"	"imdb"
"tt0039324"	"imdb"
"tt0115571"	"imdb"
"tt0221069"	"wikipedia"
"tt0105470"	"wikipedia"
"tt0087592"	"wikipedia"
"tt0058620"	"imdb"
"tt0449088"	"imdb"
"tt0116731"	"wikipedia"
"tt0039190"	"imdb"
"tt0110099"	"imdb"
"tt0036931"	"imdb"
"tt0051226"	"imdb"
"tt0199974"	"imdb"
"tt0076704"	"imdb"
"tt0116136"	"imdb"
"tt0056687"	"imdb"
"tt0118883"	"imdb"
"tt1132620"	"imdb"
"tt2395427"	"wikipedia"
"tt0970179"	"imdb"
"tt0088925"	"imdb"
"tt0084565"	"wikipedia"
"tt0091480"	"imdb"
"tt0065207"	"imdb"
"tt0460949"	"imdb"
"tt0926063"	"wikipedia"
"tt0164052"	"imdb"
"tt2229499"	"imdb"
"tt0422401"	"imdb"
"tt0075342"	"imdb"
"tt1097643"	"imdb"
"tt0109297"	"imdb"
"tt0099108"	"imdb"
"tt0080520"	"imdb"
"tt0383010"	"imdb"
"tt0377091"	"wikipedia"
"tt1156506"	"imdb"
"tt1047007"	"imdb"
"tt1623205"	"imdb"
"tt0117894"	"wikipedia"
"tt0266697"	"imdb"
"tt0803096"	"imdb"
"tt0082118"	"imdb"
"tt0980970"	"imdb"
"tt0413015"	"imdb"
"tt0061014"	"imdb"
"tt0068863"	"imdb"
"tt0119861"	"wikipedia"
"tt0352248"	"wikipedia"
"tt0282768"	"imdb"
"tt0116770"	"imdb"
"tt0024025"	"imdb"
"tt0031314"	"imdb"
"tt0070898"	"imdb"
"tt0780583"	"imdb"
"tt0374212"	"wikipedia"
"tt0039211"	"wikipedia"
"tt0313443"	"imdb"
"tt0109302"	"imdb"
"tt0084737"	"wikipedia"
"tt0083907"	"wikipedia"
"tt0060121"	"imdb"
"tt0114857"	"imdb"
"tt0050371"	"wikipedia"
