"imdb_id"	"title"	"tags"
"tt1124039"	"Echelon Conspiracy"	"mystery, murder, flashback"
"tt0942384"	"Shelter"	"romantic, queer"
"tt1049413"	"Up"	"comedy, boring, depressing, dramatic, feel-good, tragedy, romantic, entertaining, storytelling, sentimental"
"tt0192255"	"The Little Vampire"	"horror, flashback"
"tt0116329"	"Fly Away Home"	"tragedy, inspiring"
"tt0280490"	"The Hard Word"	"revenge, comedy, murder, violence, romantic"
"tt1361843"	"Van Diemen's Land"	"dark, murder"
"tt0098577"	"Vampire's Kiss"	"absurd, cult, psychedelic"
"tt0078875"	"Die Blechtrommel"	"violence, magical realism, psychedelic, murder, romantic"
"tt1054486"	"Futurama: Bender's Game"	"insanity, cult, fantasy, psychedelic, alternate reality"
"tt0064615"	"Mackenna's Gold"	"violence"
"tt0130827"	"Lola rennt"	"whimsical, thought-provoking, cult, alternate reality, violence, flashback, psychedelic, humor, romantic, entertaining"
"tt0080503"	"La casa sperduta nel parco"	"grindhouse film, cruelty, murder, violence, revenge, sadist"
"tt0054020"	"The Leech Woman"	"murder"
"tt1216475"	"Cars 2"	"bleak, violence"
"tt1013752"	"Fast & Furious"	"revenge, murder, flashback"
"tt1107859"	"Kill Switch"	"revenge, neo noir, murder, violence, flashback"
"tt0066993"	"The Devils"	"comedy, cult, violence, psychedelic, absurd, satire, tragedy"
"tt0088748"	"Astérix et la surprise de César"	"psychedelic, revenge, romantic, historical fiction"
"tt0064728"	"The Night of the Following Day"	"romantic, neo noir, murder, sadist, flashback"
"tt0080421"	"Battle Beyond the Stars"	"cult"
"tt0298203"	"8 Mile"	"neo noir"
"tt0139134"	"Cruel Intentions"	"revenge, cult, cruelty, sadist, romantic"
"tt0371746"	"Iron Man"	"murder, cult, violence, flashback, good versus evil, humor, action, entertaining"
"tt0166924"	"Mulholland Dr."	"dark, avant garde, neo noir, murder, mystery, boring, dramatic, cult, violence, atmospheric, psychedelic, plot twist"
"tt0832266"	"Definitely, Maybe"	"romantic, cute, storytelling, flashback"
"tt1220213"	"Grace"	"murder"
"tt0961722"	"Cabin Fever 2: Spring Fever"	"comedy, murder, violence"
"tt0093936"	"The Secret of My Succe$s"	"flashback"
"tt0083960"	"Forced Vengeance"	"violence, murder"
"tt0435761"	"Toy Story 3"	"comedy, boring, violence, flashback, good versus evil, suspenseful, entertaining, sentimental"
"tt0082700"	"Cannibal ferox"	"cruelty, murder, violence, horror, insanity, sadist"
"tt0089469"	"Legend"	"dark, fantasy, gothic, cult, good versus evil, action, brainwashing, romantic"
"tt0402910"	"Chaos"	"suspenseful, neo noir, murder, violence, flashback, action, revenge"
"tt0454084"	"Blind Dating"	"prank"
"tt1385867"	"Cop Out"	"comedy, murder, violence, cult, flashback, humor"
"tt2140379"	"Self/less"	"comedy, murder, violence, flashback, psychedelic, revenge, sci-fi"
"tt0884328"	"The Mist"	"psychological, depressing, murder, thought-provoking, cult, violence, atmospheric, insanity, tragedy"
"tt0066999"	"Dirty Harry"	"dark, suspenseful, cruelty, murder, neo noir, realism, cult, violence, good versus evil, revenge, sadist"
"tt0353969"	"Salinui chueok"	"realism, dark, murder, atmospheric, haunting"
"tt0100639"	"Slumber Party Massacre III"	"cult, murder, violence"
"tt0274309"	"24 Hour Party People"	"violence, boring"
"tt0084228"	"Laberinto de pasiones"	"melodrama"
"tt0988595"	"27 Dresses"	"romantic"
"tt0120611"	"Blade"	"gothic, stupid, cult, violence, good versus evil, action, revenge"
"tt0111161"	"The Shawshank Redemption"	"fantasy, psychological, murder, mystery, dramatic, violence, cult, cute, thought-provoking, plot twist, flashback, atmospheric, humor, melodrama, inspiring, revenge, sentimental"
"tt0807758"	"Partner"	"humor"
"tt0092133"	"Under the Cherry Moon"	"cult, psychedelic, romantic"
"tt0071230"	"Blazing Saddles"	"comedy, cult, flashback, good versus evil, absurd, satire, comic, entertaining"
"tt0076271"	"Kingdom of the Spiders"	"tragedy, horror"
"tt2226417"	"Insidious: Chapter 2"	"paranormal, horror, murder, flashback"
"tt0374339"	"Mou gaan dou III: Jung gik mou gaan"	"violence, flashback"
"tt0875034"	"Nine"	"pornographic, romantic, flashback"
"tt0135033"	"Veneno para las hadas"	"paranormal, fantasy, murder, sadist"
"tt3416744"	"The End of the Tour"	"flashback"
"tt1431181"	"Another Year"	"romantic, boring, depressing"
"tt0100685"	"State of Grace"	"violence, neo noir, murder"
"tt0116514"	"Hellraiser: Bloodline"	"gothic, violence, horror, flashback, good versus evil, sadist"
"tt0478216"	"Nightmare Man"	"paranormal, insanity, violence"
"tt1231587"	"Hot Tub Time Machine"	"comedy, adult comedy, bleak, alternate reality, flashback, alternate history"
"tt0237572"	"The Pledge"	"insanity, mystery, murder, sentimental"
"tt0088272"	"Tightrope"	"suspenseful, neo noir, murder, violence, cult, revenge"
"tt0059125"	"Dr. Terror's House of Horrors"	"revenge"
"tt0105682"	"Un coeur en hiver"	"romantic"
"tt0444682"	"The Reaping"	"revenge, cult, murder"
"tt0089173"	"Friday the 13th: A New Beginning"	"boring, grindhouse film, murder, cult, horror, violence, alternate reality, insanity, revenge, sadist"
"tt0347048"	"Gegen die Wand"	"dark, murder, cult, violence, atmospheric, romantic"
"tt0457297"	"The Butterfly Effect 2"	"flashback"
"tt0080855"	"Heaven's Gate"	"tragedy, cult, murder, violence, melodrama"
"tt0374887"	"Munna Bhai M.B.B.S."	"cult, avant garde"
"tt0111282"	"Stargate"	"violence, cult, suspenseful, action, atmospheric"
"tt1682246"	"Girl Walks Into a Bar"	"comedy, humor"
"tt0062900"	"Dom kallar oss mods"	"realism"
"tt0427392"	"The Invasion"	"suspenseful, flashback"
"tt0061789"	"How I Won the War"	"anti war, satire, flashback"
"tt0250797"	"Unfaithful"	"neo noir, murder, flashback"
"tt4005402"	"Colonia"	"cult"
"tt0120834"	"Snow Falling on Cedars"	"romantic, murder, flashback"
"tt0139156"	"The Dig"	"insanity"
"tt0347304"	"Kal Ho Naa Ho"	"melodrama"
"tt0078224"	"Sella d'argento"	"western, violence, sadist"
"tt1951261"	"The Hangover Part III"	"comedy, murder, flashback"
"tt0204709"	"Une liaison pornographique"	"pornographic, realism, flashback"
"tt0203119"	"Sexy Beast"	"cult, comedy, murder, violence, flashback"
"tt0398017"	"Derailed"	"suspenseful, neo noir, murder, depressing, violence, flashback, revenge"
"tt0062453"	"Viy"	"psychedelic"
"tt0068713"	"Horror Express"	"plot twist, gothic, murder, violence"
"tt0031491"	"Intermezzo: A Love Story"	"melodrama"
"tt1527788"	"Ajeossi"	"mystery, neo noir, murder, violence, action, tragedy, revenge"
"tt0079855"	"Savage Weekend"	"violence, cult, murder, plot twist, flashback"
"tt4145324"	"Bound"	"pornographic"
"tt1087842"	"Eden Log"	"dark"
"tt0073918"	"The Yakuza"	"cult, neo noir, violence, romantic"
"tt0288477"	"Ghost Ship"	"boring, murder, cult, violence, haunting, flashback, suspenseful, storytelling"
"tt1349460"	"Uncharted 2: Among Thieves"	"violence, humor, flashback"
"tt1121931"	"Crank: High Voltage"	"comedy, stupid, cult, violence, flashback, absurd, psychedelic, entertaining"
"tt1260365"	"On the Inside"	"romantic, murder"
"tt0052530"	"4D Man"	"cult, alternate reality"
"tt1129442"	"Transporter 3"	"murder, stupid, violence, flashback, psychedelic, action, entertaining"
"tt0119081"	"Event Horizon"	"dark, gothic, cult, alternate reality, violence, horror, haunting, flashback, insanity, suspenseful, sadist"
"tt0120603"	"Beloved"	"cruelty, murder, violence, haunting, flashback, romantic"
"tt0385002"	"Hooligans"	"revenge, psychedelic, violence"
"tt0078492"	"The Wild Geese"	"revenge, murder, violence"
"tt0118749"	"Boogie Nights"	"comedy, murder, dramatic, cult, violence, romantic, historical"
"tt2241351"	"Money Monster"	"revenge, suspenseful, neo noir, comedy"
"tt0100200"	"Mr. & Mrs. Bridge"	"romantic, home movie"
"tt0068424"	"The Creeping Flesh"	"murder"
"tt0071824"	"McQ"	"comedy, suspenseful, neo noir, murder, violence, humor, revenge"
"tt0059792"	"Terrore nello spazio"	"murder"
"tt0349467"	"Freedomland"	"violence"
"tt0082096"	"Das Boot"	"realism, anti war, cult, thought-provoking, atmospheric, claustrophobic, suspenseful"
"tt0302886"	"Old School"	"comedy, adult comedy, stupid, bleak, cult, psychedelic, humor, romantic, revenge, entertaining"
"tt0055184"	"The Misfits"	"allegory, romantic, atmospheric"
"tt2024544"	"12 Years a Slave"	"dramatic, boring, historical"
"tt2726560"	"The Longest Ride"	"melodrama, flashback"
"tt0069933"	"La tumba de la isla maldita"	"violence"
"tt0316655"	"Spider-Man"	"good versus evil, violence, murder, romantic"
"tt0053285"	"Sleeping Beauty"	"good versus evil, psychedelic, fantasy"
"tt0107150"	"House of Secrets"	"revenge, cruelty, murder"
"tt0058324"	"Man's Favorite Sport?"	"entertaining"
"tt1428538"	"Hansel & Gretel: Witch Hunters"	"comedy, fantasy, gothic, murder, paranormal, violence, flashback, good versus evil, psychedelic, humor, action, sci-fi"
"tt0899138"	"An American Affair"	"murder"
"tt1084950"	"Rachel Getting Married"	"violence, psychological, realism, storytelling"
"tt0375568"	"Astro Boy"	"good versus evil, sci-fi"
"tt2649554"	"Midnight Special"	"psychedelic, suspenseful, murder, cult"
"tt0051378"	"Ascenseur pour l'échafaud"	"atmospheric, suspenseful, claustrophobic, murder, romantic"
"tt0338751"	"The Aviator"	"dramatic, romantic, flashback"
"tt0833960"	"Gardens of the Night"	"psychedelic, murder, violence"
"tt0101272"	"The Addams Family"	"comedy, gothic, paranormal, cult, horror, psychedelic"
"tt0104714"	"Lethal Weapon 3"	"comedy, neo noir, murder, cult, violence, action, revenge, entertaining"
"tt0091209"	"The Hitcher"	"gothic, murder, violence, cult, suspenseful, sadist"
"tt0036855"	"Gaslight"	"insanity, suspenseful, horror, murder, atmospheric"
"tt0104321"	"Gas, Food Lodging"	"melodrama"
"tt0046672"	"20,000 Leagues Under the Sea"	"sci-fi"
"tt1100053"	"Tormented"	"horror, revenge, comedy, violence, stupid"
"tt0040778"	"The Shanghai Chest"	"mystery, murder, flashback"
"tt0454841"	"The Hills Have Eyes"	"murder, violence, horror, tragedy, revenge, entertaining, sadist"
"tt0367631"	"D.E.B.S."	"romantic, entertaining, queer"
"tt3824386"	"Lava"	"romantic"
"tt0096764"	"The Adventures of Baron Munchausen"	"comedy, fantasy, cult, absurd, psychedelic, romantic, revenge, storytelling"
"tt2184339"	"The Purge"	"suspenseful, neo noir, murder, violence, satire, revenge"
"tt1104001"	"Tron"	"murder, allegory, violence, alternate reality, atmospheric, flashback, good versus evil, psychedelic, philosophical, prank, sci-fi"
"tt1615147"	"Margin Call"	"entertaining, suspenseful, boring, realism"
"tt0093066"	"G.I. Joe: The Movie"	"good versus evil, psychedelic"
"tt4303340"	"I Am Not a Serial Killer"	"paranormal"
"tt0036711"	"Christmas Holiday"	"murder, flashback"
"tt0125022"	"Heartbreakers"	"revenge"
"tt2938522"	"Yonderland"	"fantasy"
"tt0049769"	"Slightly Scarlet"	"murder"
"tt0317248"	"Cidade de Deus"	"comedy, dark, neo noir, murder, depressing, realism, mystery, dramatic, cult, violence, atmospheric, flashback, good versus evil, romantic, tragedy, revenge, storytelling"
"tt2246549"	"Abraham Lincoln vs. Zombies"	"violence"
"tt0058576"	"Seven Days in May"	"mystery"
"tt0092991"	"Evil Dead II"	"comedy, avant garde, dark, murder, cult, horror, violence, haunting, atmospheric, good versus evil, psychedelic, humor, tragedy, suspenseful, sadist"
"tt0100802"	"Total Recall"	"comedy, murder, stupid, paranormal, cult, violence, alternate reality, good versus evil, psychedelic, action, brainwashing, suspenseful, sci-fi"
"tt0131369"	"Edtv"	"romantic, satire"
"tt0118583"	"Alien: Resurrection"	"boring, paranormal, cult, horror, violence, action"
"tt2771372"	"Veronica Mars"	"entertaining"
"tt0033238"	"Waterloo Bridge"	"tragedy, melodrama, flashback"
"tt0816692"	"Interstellar"	"thought-provoking, flashback, psychedelic, action, romantic, inspiring, suspenseful, sentimental"
"tt0066160"	"La noche de Walpurgis"	"gothic"
"tt0051818"	"King Creole"	"cult, violence"
"tt0089218"	"The Goonies"	"cult, action, murder, violence, fantasy"
"tt0775529"	"The Savages"	"romantic, magical realism, realism, sentimental"
"tt0081677"	"L'ultimo squalo"	"cult, murder, violence"
"tt1238834"	"Wuthering Heights"	"revenge, romantic"
"tt0428446"	"The Darwin Awards"	"comedy, flashback"
"tt0780571"	"Mr. Brooks"	"cruelty, murder, cult, alternate reality, violence, plot twist, flashback, romantic, suspenseful, sadist"
"tt0052600"	"Ballada o soldate"	"romantic"
"tt0102510"	"The Naked Gun 2½: The Smell of Fear"	"cult, comedy"
"tt1193627"	"Immigrants (L.A. Dolce Vita)"	"satire"
"tt0059464"	"Monster a-Go Go"	"cult, murder"
"tt0319931"	"American Idol: The Search for a Superstar"	"non fiction"
"tt1598822"	"New Year's Eve"	"feel-good"
"tt0051792"	"Jalsaghar"	"flashback"
"tt0089155"	"Fletch"	"cult, humor, comedy"
"tt0082307"	"...E tu vivrai nel terrore! L'aldilà"	"dark, avant garde, cruelty, gothic, murder, bleak, cult, violence, horror, atmospheric, flashback, insanity, psychedelic, revenge, sadist"
"tt1135985"	"Sex Drive"	"comedy, romantic"
"tt0091223"	"House"	"comedy, murder, violence, cult, flashback, absurd, revenge, entertaining"
"tt1890342"	"476 A.D. Chapter One: The Last Light of Aries"	"violence, murder, romantic, flashback"
"tt2631186"	"Bahubali: The Beginning"	"good versus evil"
"tt0978759"	"Frozen River"	"suspenseful"
"tt0251075"	"Evolution"	"cult, comedy, entertaining, boring, stupid"
"tt0264464"	"Catch Me If You Can"	"comedy, dramatic, cult, flashback, feel-good, tragedy, revenge, entertaining"
"tt2395199"	"Enemies Closer"	"revenge, murder, violence"
"tt0144814"	"The Rage: Carrie 2"	"revenge, suspenseful, murder"
"tt0075005"	"The Omen"	"mystery, gothic, murder, paranormal, violence, horror, good versus evil, suspenseful"
"tt0066026"	"MASH"	"comedy, anti war, cult, suicidal, psychedelic, satire"
"tt0350258"	"Ray"	"romantic, historical, flashback"
"tt0463854"	"28 Weeks Later"	"violence, action, sadist"
"tt0943326"	"Naked Fear"	"violence, cruelty, murder"
"tt0172396"	"The End of the Affair"	"romantic, flashback"
"tt0069019"	"Non si sevizia un paperino"	"cruelty, murder, cult, horror, violence, flashback, suspenseful, sadist"
"tt1606378"	"A Good Day to Die Hard"	"revenge, humor, action, murder"
"tt0299458"	"All the Real Girls"	"romantic, boring"
"tt1400515"	"Don't Let Him In"	"suspenseful, dark, cult, murder, violence"
"tt1361313"	"The Extra Man"	"flashback"
"tt0114319"	"Sabrina"	"dramatic, romantic, fantasy"
"tt0089880"	"Rambo: First Blood Part II"	"murder, violence, cult, humor, action, revenge"
"tt0261983"	"Session 9"	"dark, boring, suspenseful, murder, psychological, stupid, cult, horror, haunting, flashback, romantic"
"tt0091653"	"Nothing in Common"	"melodrama"
"tt1667353"	"Mirror Mirror"	"good versus evil, fantasy"
"tt0361862"	"The Machinist"	"dark, boring, neo noir, murder, depressing, suspenseful, bleak, psychological, cult, mystery, atmospheric, flashback, psychedelic, revenge"
"tt0093773"	"Predator"	"comedy, gothic, murder, cult, violence, humor, action, suspenseful"
"tt1039646"	"The Tomb"	"boring, stupid"
"tt0099776"	"Europa Europa"	"romantic, avant garde, murder"
"tt0098621"	"The War of the Roses"	"comedy, satire, murder"
"tt0033873"	"Man Hunt"	"suspenseful"
"tt0049103"	"The Creature Walks Among Us"	"murder"
"tt0104409"	"Hellraiser III: Hell on Earth"	"good versus evil, cult, horror, violence, flashback"
"tt1424381"	"Predators"	"insanity, revenge, action, murder, violence"
"tt0117802"	"Swingers"	"comedy, neo noir, cult, romantic, entertaining, storytelling"
"tt1204342"	"The Muppets"	"comedy, cute, entertaining"
"tt0320661"	"Kingdom of Heaven"	"murder, anti war, violence, horror, action, romantic, historical"
"tt0073540"	"Picnic at Hanging Rock"	"mystery, historical, boring, flashback"
"tt0311519"	"Mies vailla menneisyyttä"	"comedy, boring, dramatic, violence, atmospheric, revenge"
"tt0120885"	"Wag the Dog"	"entertaining, comedy, satire, murder"
"tt0061722"	"The Graduate"	"comedy, dramatic, cult, psychedelic, humor, satire, melodrama"
"tt0080491"	"Caligola"	"violence, cult, murder, sadist"
"tt0061395"	"Belle de jour"	"pornographic, mystery, dramatic, cult, psychedelic, satire"
"tt0029947"	"Bringing Up Baby"	"comedy, romantic, humor, psychedelic, entertaining"
"tt2120120"	"Pixels"	"good versus evil, psychedelic, satire, flashback"
"tt0804497"	"It's Kind of a Funny Story"	"psychedelic, entertaining, sentimental"
"tt0100107"	"Maniac Cop 2"	"cult, revenge, grindhouse film, murder, flashback"
"tt0052311"	"Touch of Evil"	"bleak, cult, suspenseful, murder, atmospheric"
"tt0119142"	"For Richer or Poorer"	"romantic"
"tt0254455"	"Lucía y el sexo"	"psychedelic, flashback"
"tt1601913"	"The Grey"	"philosophical, psychedelic, depressing, realism, flashback"
"tt0472181"	"The Smurfs"	"good versus evil"
"tt1324999"	"The Twilight Saga: Breaking Dawn - Part 1"	"romantic"
"tt0114287"	"Rob Roy"	"murder, cult, violence, atmospheric, action, romantic, suspenseful"
"tt0378194"	"Kill Bill: Vol. 2"	"comedy, boring, neo noir, murder, mystery, western, dramatic, cult, violence, atmospheric, flashback, psychedelic, action, philosophical, romantic, tragedy, revenge, storytelling"
"tt0064949"	"Scream and Scream Again"	"murder, sadist, flashback"
"tt0071994"	"Phantom of the Paradise"	"dark, comedy, cruelty, gothic, murder, cult, violence, tragedy, revenge"
"tt1706687"	"Monumental: In Search of America's National Treasure"	"christian film"
"tt0067490"	"The Night Stalker"	"murder"
"tt2614684"	"'71"	"suspenseful, neo noir, murder, violence"
"tt0118929"	"Dark City"	"comedy, dark, gothic, murder, neo noir, fantasy, thought-provoking, cult, alternate reality, violence, atmospheric, flashback, insanity, psychedelic, philosophical, claustrophobic, suspenseful, sci-fi"
"tt0081163"	"The Mirror Crack'd"	"melodrama, mystery, satire, murder, flashback"
"tt0120749"	"Mercury Rising"	"violence, neo noir, murder, flashback"
"tt0410297"	"The Lake House"	"romantic, mystery"
"tt0759364"	"America's Got Talent"	"non fiction"
"tt0053137"	"On the Beach"	"anti war"
